census_tract,population,poi_count,poi_diversity,poi_per_capita
360050328002,1277,4,1,0.003132341433046202
360050328003,1424,2,2,0.0014044943890449439
360050330001,1048,25,10,0.023854961841603056
360050330002,2234,3,1,0.0013428827260519248
360050330003,1754,10,6,0.005701254281641962
360050330004,714,8,8,0.011204481806722691
360050332011,1511,11,4,0.007279947061548644
360050332012,1465,1,1,0.0006825938634812286
360050332013,1364,1,1,0.0007331378372434017
360050332021,1258,3,3,0.0023847376868044515
360050332022,1549,5,4,0.0032278889670755324
360050332023,551,1,1,0.0018148820508166969
360050332024,1051,1,1,0.0009514747954329209
360050334001,1468,17,4,0.011580381478201635
360050335001,313,2,1,0.006389776389776358
360050335002,766,4,3,0.005221932127937336
360050335003,993,2,2,0.0020140987009063444
360050336001,1908,1,1,0.0005241090199161426
360050336002,1543,15,8,0.009721322106286456
360050336003,785,4,3,0.0050955414140127385
360050336004,777,1,1,0.0012870012998712997
360050336006,849,4,3,0.004711425217903416
360050337001,390,4,4,0.010256410282051282
360050337002,840,1,1,0.0011904762023809523
360050337003,1084,35,18,0.032287822887453875
360050338001,1134,6,3,0.0052910052998236335
360050338002,621,2,2,0.0032206119323671496
360050338003,873,2,2,0.0022909507560137455
360050338004,1776,12,6,0.006756756762387388
360050340001,949,4,2,0.0042149631296101156
360050340002,1403,1,1,0.0007127583820384889
360050340003,1240,2,2,0.0016129032338709677
360050340004,1267,6,3,0.00473559590370955
360050342001,1032,1,1,0.000968992257751938
360050342002,1000,15,11,0.01500000001
360050343001,892,3,3,0.0033632287107623316
360050343002,732,4,4,0.005464480887978142
360050344001,1225,6,4,0.004897959191836734
360050344002,1074,17,9,0.01582867784916201
360050345001,1699,5,4,0.0029429075985874043
360050345002,1101,18,8,0.016348773851044506
360050348001,694,17,9,0.024495677247838618
360050348002,3280,1,1,0.00030487805182926827
360050348004,1577,3,1,0.0019023462333544704
360050350001,822,11,7,0.013381995145985403
360050350002,1025,1,1,0.0009756097658536585
360050351001,1336,2,2,0.001497005995508982
360050351002,1031,5,2,0.004849660533462657
360050351003,1224,1,1,0.0008169934722222222
360050356001,1666,4,4,0.0024009603901560626
360050356002,651,6,5,0.009216589877112135
360050358001,880,13,8,0.01477272728409091
360050358002,1011,5,4,0.004945598427299703
360050358004,1262,1,1,0.0007923930348652931
360050358005,741,5,4,0.0067476383400809714
360050358006,1884,10,5,0.00530785563163482
360050358007,796,12,6,0.015075376896984925
360050359001,2035,13,10,0.0063882063931203934
360050360001,913,3,3,0.0032858707667031764
360050360003,1176,4,4,0.0034013605527210885
360050361001,805,1,1,0.0012422360372670808
360050361002,1756,1,1,0.0005694760876993166
360050361003,1170,7,5,0.005982905991452991
360050361004,1009,1,1,0.0009910802874132803
360050361005,1288,2,1,0.0015527950388198757
360050363002,867,2,2,0.00230680508650519
360050363003,1791,8,5,0.004466778341708543
360050363004,829,9,8,0.01085645357056695
360050363005,1260,5,3,0.003968253976190476
360050363006,1868,2,1,0.0010706638169164881
360050364001,1086,11,8,0.010128913453038674
360050364002,812,8,4,0.009852216761083745
360050364003,652,9,6,0.013803680996932516
360050365011,1338,5,4,0.0037369207847533633
360050365012,1774,3,2,0.0016910935794813978
360050365013,689,5,3,0.0072568940638606675
360050365021,1145,8,4,0.006986899572052402
360050365022,932,11,5,0.011802575118025752
360050367001,1143,1,1,0.0008748906474190726
360050367002,1581,4,1,0.0025300442820999367
360050368001,1261,4,3,0.0031720856542426647
360050368002,897,5,5,0.0055741360200668895
360050369011,1512,9,6,0.005952380958994709
360050369012,723,8,4,0.011065006929460582
360050369021,1086,2,1,0.001841620635359116
360050369022,1111,6,5,0.0054005400630063
360050370001,970,2,2,0.002061855680412371
360050370002,609,1,1,0.0016420361412151066
360050370003,837,9,5,0.010752688183990443
360050371001,1123,2,1,0.001780943909171861
360050371002,937,16,6,0.017075773756670225
360050371003,1045,1,1,0.0009569378086124402
360050371004,1107,2,2,0.0018066847425474255
360050372001,771,4,2,0.0051880674578469515
360050372002,1395,9,8,0.006451612910394266
360050373002,1943,5,3,0.002573340200720535
360050373003,906,13,8,0.014348785883002209
360050373004,1267,3,3,0.002367797955801105
360050374001,1079,6,6,0.00556070436515292
360050374002,968,19,13,0.0196280991838843
360050374003,745,1,1,0.0013422818926174496
360050374004,1092,1,1,0.0009157509249084248
360050375041,623,14,8,0.022471910128410915
360050375042,920,8,5,0.00869565218478261
360050375043,1929,20,11,0.01036806636080871
360050376001,1330,1,1,0.0007518797067669172
360050376002,1124,1,1,0.0008896797241992882
360050378001,1726,1,1,0.000579374281575898
360050378002,1004,1,1,0.0009960159462151393
360050378003,565,16,8,0.028318584088495576
360050379001,660,15,8,0.022727272742424243
360050379003,662,4,1,0.006042296087613293
360050379004,1246,10,7,0.008025682191011237
360050379005,1175,4,3,0.0034042553276595745
360050380001,1398,2,2,0.0014306151716738198
360050380003,1161,9,5,0.007751937993109389
360050380004,1276,22,12,0.01724137931818182
360050381001,874,1,1,0.001144164771167048
360050381002,1430,5,4,0.0034965035034965034
360050381004,760,4,3,0.005263157907894737
360050381005,934,6,5,0.006423982880085653
360050381006,2104,12,6,0.005703422057984791
360050382001,1674,1,1,0.0005973715710872162
360050382002,1157,3,3,0.002592912713915298
360050383011,1584,4,4,0.0025252525315656565
360050383012,1616,1,1,0.0006188118873762376
360050383013,1404,16,9,0.011396011403133904
360050383021,2692,22,13,0.008172362559435365
360050383022,1416,3,2,0.002118644074858757
360050383023,1883,5,3,0.0026553372331386085
360050385001,1413,9,6,0.006369426758669498
360050385003,811,11,6,0.013563501861898891
360050385004,1920,10,6,0.005208333338541667
360050386001,1481,6,3,0.0040513166846725185
360050386002,1109,10,7,0.009017132560865646
360050386003,1465,3,3,0.002047781576791809
360050386004,707,2,2,0.0028288543281471
360050386005,309,1,1,0.003236245987055016
360050386006,855,2,1,0.002339181298245614
360050386007,1746,8,6,0.004581901494845361
360050386008,424,3,3,0.0070754717216981134
360050387001,1506,31,16,0.020584329355909696
360050387002,428,12,7,0.02803738320093458
360050387003,1441,1,1,0.0006939625329632199
360050388001,839,1,1,0.0011918951251489868
360050388002,1713,1,1,0.0005837711675423234
360050389001,1143,9,7,0.007874015756780404
360050389002,1018,4,2,0.003929273094302554
360050389003,1308,40,19,0.030581039762996944
360050389004,1256,4,4,0.0031847133837579616
360050389005,767,7,3,0.009126466766623207
360050390001,1320,3,1,0.0022727272803030303
360050390002,1521,11,5,0.007232084161735701
360050391001,808,5,3,0.006188118824257426
360050391002,1336,7,5,0.005239520965568862
360050391003,1354,9,6,0.006646971942392911
360050391004,1339,24,7,0.01792382375653473
360050391005,1102,25,8,0.02268602541742287
360050391006,1134,23,7,0.02028218695767196
360050392002,651,9,6,0.013824884807987712
360050393001,1888,4,4,0.00211864407309322
360050393002,2279,5,4,0.002193944716981132
360050393003,1234,3,2,0.002431118322528363
360050393004,1895,7,5,0.0036939314036939313
360050394002,2160,10,7,0.004629629634259259
360050394004,837,4,2,0.004778972532855436
360050395001,1383,9,4,0.0065075921981200295
360050395002,713,6,4,0.008415147279102385
360050395003,1201,23,10,0.019150707751873438
360050395004,888,16,9,0.01801801802927928
360050396002,1507,3,3,0.0019907100265428
360050396003,1238,7,5,0.005654281106623586
360050396004,423,9,6,0.021276595768321516
360050397001,3257,26,13,0.007982806266502917
360050397002,737,10,5,0.01356852104477612
360050398002,890,2,1,0.00224719102247191
360050398003,810,1,1,0.0012345679135802468
360050399011,1239,17,6,0.013720742542372882
360050399012,659,8,6,0.012139605477996966
360050399013,1324,11,5,0.008308157107250755
360050399014,1321,5,4,0.003785011362604088
360050399015,993,6,4,0.006042296082578046
360050399021,1341,12,4,0.00894854586875466
360050399022,732,4,2,0.005464480887978142
360050399023,1685,6,4,0.0035608308664688425
360050399024,1340,4,4,0.002985074634328358
360050399025,447,2,2,0.004474272953020134
360050401002,1460,23,8,0.01575342466438356
360050401003,483,12,7,0.024844720517598347
360050401005,971,13,10,0.013388259536560247
360050403021,2814,5,3,0.0017768301385927504
360050403023,649,4,3,0.006163328212634823
360050403031,1171,5,3,0.004269854833475662
360050403032,2092,2,1,0.000956022949330784
360050403033,1711,1,1,0.0005844535417884278
360050403041,1468,9,5,0.0061307901975476845
360050403042,1325,4,3,0.0030188679320754717
360050403043,1150,3,2,0.002608695660869565
360050404001,1593,10,7,0.006277463910860013
360050404002,615,2,2,0.0032520325365853657
360050404003,931,4,4,0.004296455435016112
360050405011,1941,5,2,0.0025759917619783616
360050405013,1733,6,4,0.0034622042758222734
360050405021,606,1,1,0.0016501650330033003
360050405022,2215,2,2,0.0009029345417607223
360050405023,865,3,2,0.0034682081040462425
360050405024,1171,5,3,0.004269854833475662
360050405026,817,2,1,0.0024479804283965728
360050406001,1454,7,4,0.0048143053713892705
360050406002,1032,5,4,0.00484496125
360050406003,1107,13,7,0.011743450776874435
360050407011,1134,5,3,0.004409171084656085
360050407012,294,6,3,0.02040816329931973
360050407013,1712,4,4,0.0023364486039719624
360050407021,649,10,8,0.015408320508474578
360050407022,908,1,1,0.0011013215969162995
360050407023,2735,5,4,0.0018281535685557586
360050407024,1636,5,4,0.003056234724938875
360050407025,895,1,1,0.0011173184469273742
360050408002,1325,4,4,0.0030188679320754717
360050408004,1855,1,1,0.000539083563342318
360050409001,335,13,4,0.03880597017910448
360050409002,2803,5,3,0.0017838030717088832
360050411001,882,15,7,0.017006802732426305
360050411002,1153,6,6,0.005203816140503035
360050411003,1123,9,6,0.008014247560106857
360050413001,1421,20,7,0.014074595362420832
360050413003,761,1,1,0.0013140604599211562
360050413004,1519,3,2,0.0019749835483870966
360050413005,809,1,1,0.001236093955500618
360050414001,1116,8,7,0.007168458790322582
360050414002,832,17,9,0.02043269231971154
360050414003,1359,3,2,0.0022075055261221487
360050414004,1469,11,6,0.007488087140912186
360050415004,280,1,1,0.003571428607142857
360050415006,1412,14,7,0.009915014171388103
360050418001,936,17,12,0.018162393173076923
360050418002,1390,9,6,0.006474820151079137
360050418003,1038,9,6,0.008670520240847785
360050418004,938,2,2,0.002132196172707889
360050419001,1568,6,2,0.003826530618622449
360050419003,1331,8,6,0.0060105184147257705
360050419004,1357,4,3,0.0029476787103905676
360050419005,705,8,6,0.011347517744680851
360050419006,755,1,1,0.0013245033245033113
360050419007,739,1,1,0.0013531799864682002
360050420001,991,10,4,0.01009081736629667
360050420002,1526,10,6,0.006553079954128441
360050420003,1122,3,2,0.0026737968003565063
360050421001,720,21,6,0.029166666680555557
360050421002,649,19,7,0.02927580895223421
360050421003,1088,25,9,0.022977941185661765
360050421004,1816,1,1,0.0005506607984581498
360050421005,1303,1,1,0.0007674597160399079
360050422001,1762,13,7,0.007377979574347333
360050422002,1625,13,9,0.008000000006153847
360050423001,1374,9,5,0.0065502183478893744
360050423002,1368,6,4,0.004385964919590643
360050423003,1642,9,5,0.005481120590742997
360050424001,1228,6,5,0.004885993493485342
360050424002,1452,6,4,0.00413223141184573
360050425001,696,10,4,0.01436781610632184
360050425002,1263,4,4,0.0031670625574030087
360050425003,828,7,6,0.008454106292270532
360050425004,881,8,5,0.009080590249716233
360050425005,362,13,11,0.03591160223756906
360050425006,1270,5,3,0.003937007881889764
360050425007,1194,15,5,0.01256281407872697
360050426001,1492,12,10,0.008042895449061662
360050426002,1550,2,1,0.0012903225870967742
360050426003,1003,1,1,0.0009970089830508475
360050426004,912,3,2,0.0032894736951754387
360050426005,990,1,1,0.0010101010202020202
360050428001,772,6,5,0.0077720207383419684
360050428002,1224,1,1,0.0008169934722222222
360050429011,2321,8,4,0.0034467901809564845
360050429021,2415,9,4,0.0037267080786749485
360050429022,1146,2,2,0.0017452007068062827
360050430003,1409,2,1,0.001419446422995032
360050431002,1083,7,6,0.006463527248384118
360050431003,1261,6,5,0.00475812847739889
360050431004,418,10,8,0.023923445
360050431005,1387,5,4,0.0036049026748377795
360050431006,1760,10,5,0.005681818187500001
360050431007,2190,12,6,0.005479452059360731
360050431008,1338,1,1,0.0007473841629297459
360050434001,1236,17,7,0.013754045315533982
360050434002,806,10,7,0.012406947903225808
360050434003,762,6,5,0.007874015761154856
360050434004,1133,11,8,0.009708737872903796
360050435001,62,14,8,0.22580645177419356
360050436001,1048,4,3,0.0038167939026717557
360050436002,1131,2,2,0.0017683466047745359
360050442002,431,3,3,0.00696055686774942
360050442003,564,2,2,0.003546099308510638
360050442005,729,7,3,0.009602194801097393
360050444002,550,1,1,0.0018181818363636362
360050448001,1279,1,1,0.0007818608365910868
360050449011,629,1,1,0.001589825135135135
360050449012,821,7,2,0.008526187588306942
360050449021,1099,1,1,0.0009099181164695176
360050449022,895,11,6,0.012290502804469274
360050451011,598,7,5,0.011705685635451504
360050451012,950,6,5,0.006315789484210526
360050451021,645,10,5,0.015503875984496126
360050451022,1225,4,2,0.003265306130612245
360050456001,968,2,2,0.0020661157128099173
360050456002,791,12,10,0.0151706700505689
360050456003,1229,5,2,0.004068348258746949
360050458003,0,4,1,1e-08
360050458004,2444,1,1,0.00040916530687397704
360050460001,2259,8,7,0.00354139
360050460002,629,2,2,0.003179650254372019
360050462011,1547,135,27,0.08726567550743375
360050462012,3681,1,1,0.00027166531105677803
360050462013,9838,18,10,0.0018296401717828828
360050462014,4641,2,2,0.0004309416095669037
360050462015,2703,1,1,0.00036995930817610063
360050462016,3892,1,1,0.0002569373098663926
360050462018,0,6,2,1e-08
360050462019,700,9,8,0.012857142871428572
360050462021,1892,52,19,0.027484143768498944
360050462022,1466,13,5,0.00886766712824011
360050462023,1530,11,9,0.007189542490196079
360050462024,1172,8,6,0.006825938575085325
360050462025,2377,5,4,0.002103491800588978
360050462026,973,3,3,0.0030832476978417266
360050484002,1092,32,11,0.029304029313186816
360050484003,331,1,1,0.0030211480664652565
360050484004,1495,4,3,0.0026755852909698995
360050504001,65,6,4,0.09230769246153846
360050516001,1248,12,6,0.009615384623397437
360050516002,1138,15,3,0.013181019340949033
360050516003,982,17,9,0.01731160897148676
360050516004,666,5,3,0.007507507522522523
360470001001,407,15,5,0.03685503687960688
360470001002,1169,2,2,0.001710863994867408
360470001003,1408,28,6,0.01988636364346591
360470001004,1240,8,5,0.006451612911290323
360470002001,1638,67,22,0.0409035409096459
360470003011,661,3,2,0.004538577927382753
360470003012,1409,1,1,0.0007097232150461319
360470003013,883,7,4,0.007927519830124576
360470003014,857,3,2,0.0035005834422403735
360470003015,436,3,3,0.006880733967889908
360470005011,2715,10,6,0.003683241255985267
360470005012,1114,9,6,0.008078994622980252
360470005013,868,10,4,0.011520737338709678
360470005021,1331,32,11,0.024042073636363636
360470005022,1287,47,12,0.03651903652680653
360470007001,1472,25,12,0.01698369565896739
360470007002,997,2,2,0.0020060180641925775
360470007003,1641,53,11,0.03229737965265082
360470009001,2530,193,28,0.07628458498418973
360470009002,1715,36,13,0.020991253650145772
360470011001,1124,112,26,0.0996441281227758
360470013001,1676,22,11,0.01312649165274463
360470013002,889,1,1,0.001124859403824522
360470015001,1992,23,11,0.011546184743975904
360470015002,2358,4,3,0.0016963528456318915
360470015003,2040,92,22,0.045098039220588235
360470018001,2073,129,38,0.06222865412928124
360470020001,412,12,8,0.029126213616504856
360470020002,853,7,5,0.00820633060961313
360470021001,1506,55,14,0.03652058433598938
360470021002,1761,83,26,0.04713231119250426
360470021003,1361,27,16,0.019838354158706835
360470022001,1556,22,5,0.01413881748714653
360470022002,1351,8,5,0.005921539607698002
360470022003,2069,9,6,0.004349927506041566
360470023001,1612,1,1,0.0006203474007444169
360470023003,1158,4,2,0.0034542314421416235
360470029012,1257,6,5,0.004773269697692919
360470030002,797,3,3,0.0037641154454203262
360470031001,2292,9,6,0.00392670157504363
360470031002,543,1,1,0.001841620644567219
360470031003,44,11,7,0.25000000022727276
360470033001,944,12,4,0.012711864417372883
360470033002,2227,81,24,0.036371800633138746
360470034001,882,9,5,0.01020408164399093
360470034002,1011,7,6,0.006923837794263106
360470034003,936,1,1,0.001068376079059829
